generation,N_shifts,logPrior,logLik,eventRate,acceptRate
995000,9,-6.42681,-154.844,4.97419,0.2142
1000000,7,-2.03458,-171.323,2.94529,0.207933
1005000,5,-0.0594665,-148.547,2.63664,0.20872
1010000,6,0.0414369,-150.401,4.6564,0.2046
1015000,7,-4.91356,-153.598,5.13519,0.2006
1020000,7,-1.60657,-151.277,3.10371,0.19
1025000,6,0.853572,-145.924,3.52213,0.1972
1030000,8,-2.35019,-149.475,7.82665,0.1974
1035000,8,2.25653,-164.51,3.57441,0.211143
1040000,9,-2.76082,-148.75,5.10647,0.2032
1045000,7,0.380086,-141.731,3.45817,0.2022
1050000,10,-0.207072,-176.579,4.83556,0.2188
1055000,7,-2.46079,-165.991,3.4734,0.2276
1060000,6,-2.66106,-169.628,3.16816,0.218
1065000,9,3.87476,-161.534,3.93605,0.20635
1070000,9,-1.92833,-145.489,4.19209,0.1954
1075000,9,-9.85093,-172.892,5.31737,0.207844
1080000,9,2.72286,-147.011,2.27542,0.1942
1085000,6,-4.48886,-164.353,4.94098,0.20611
1090000,3,-0.0269317,-183.346,1.82626,0.209
1095000,9,-3.10912,-169.988,5.18272,0.2148
1100000,8,3.2658,-157.451,2.47259,0.1957
1105000,11,2.50665,-146.785,6.46215,0.1946
1110000,14,-0.828494,-149.265,10.1848,0.1918
1115000,9,2.67384,-167.265,3.46473,0.1884
1120000,13,6.30323,-168.294,5.86257,0.201533
1125000,9,3.63595,-167.504,3.80045,0.215
1130000,5,-8.04582,-143.045,3.02519,0.2046
1135000,7,-4.24373,-150.518,2.82337,0.19
1140000,9,-3.23183,-153.937,3.2497,0.1846
1145000,8,-4.852,-147.894,5.49139,0.208012
1150000,7,-4.4539,-158.84,3.96035,0.2056
1155000,9,-3.09141,-151.822,4.41787,0.194967
1160000,11,2.17245,-151.461,3.79387,0.1865
1165000,12,1.69704,-149.837,4.62441,0.1917
1170000,10,0.564813,-160.453,5.62057,0.1882
1175000,8,-1.51233,-178.486,4.32882,0.202867
1180000,11,7.5711,-142.438,4.82724,0.206
1185000,6,-0.905936,-171.337,3.8946,0.207275
1190000,7,-8.78761,-146.048,4.84854,0.20205
1195000,3,-3.73009,-183.431,2.68203,0.21255
1200000,7,-9.03879,-143.071,4.25463,0.194
1205000,7,-4.63227,-137.672,4.57055,0.1884
1210000,7,0.954562,-164.555,2.80097,0.1952
1215000,10,-4.62683,-162.943,7.27439,0.2108
1220000,8,0.580544,-140.157,3.61941,0.1899
1225000,7,-5.51963,-163.541,3.92469,0.201
1230000,5,-2.61117,-161.411,2.53119,0.215
1235000,13,-7.13658,-161.753,8.83005,0.213
1240000,6,-2.23749,-159.851,2.54087,0.2034
1245000,6,-1.89873,-157.805,3.9149,0.218
1250000,12,-2.3341,-147.086,7.82283,0.206433
1255000,9,1.53631,-185.623,3.6143,0.2054
1260000,10,-4.01737,-179.213,6.47812,0.2179
1265000,11,-1.65238,-171.596,4.49373,0.192517
1270000,9,-6.61579,-156.065,8.93827,0.203
1275000,7,-1.51474,-147.712,3.34355,0.20255
1280000,10,1.09975,-144.175,4.6192,0.1948
1285000,5,-4.70671,-160.886,6.05961,0.218575
1290000,13,7.87729,-147.38,5.95787,0.2069
1295000,10,-2.30548,-156.965,3.57974,0.20284
1300000,9,-0.527731,-145.316,5.76527,0.197267
1305000,9,-7.20615,-153.732,5.64368,0.2081
1310000,14,2.42618,-145.258,7.30649,0.20032
1315000,11,-0.846002,-151.948,6.65097,0.1976
1320000,9,-0.898066,-142.75,3.15801,0.1933
1325000,6,-5.25714,-134.253,2.26356,0.1931
1330000,8,-14.046,-141.792,8.29765,0.1942
1335000,7,-1.10551,-162.145,3.44052,0.206429
1340000,10,-6.43973,-169.74,3.51296,0.2118
1345000,10,-0.79687,-157.294,6.25936,0.2077
1350000,11,-1.98919,-155.062,7.95246,0.20788
1355000,7,-6.77807,-141.75,4.16644,0.204667
1360000,7,-3.54772,-152.512,5.30986,0.1997
1365000,4,-4.28174,-163.647,2.57813,0.20965
1370000,8,-9.35515,-154.61,8.42977,0.2036
1375000,7,1.83058,-171.968,3.98223,0.2026
1380000,9,1.56029,-145.193,5.40735,0.1878
1385000,8,-6.45659,-147.358,6.25275,0.20664
1390000,9,2.22943,-134.335,5.11539,0.1871
1395000,5,-8.18501,-161.916,7.25946,0.20315
1400000,8,-4.32911,-162.381,3.54238,0.201733
1405000,9,-0.555401,-150.622,6.51336,0.2172
1410000,7,-7.41852,-152.703,4.08224,0.1987
1415000,8,-2.91828,-161.894,3.99863,0.1994
1420000,8,-1.64545,-179.846,2.65156,0.21312
1425000,7,-3.55252,-168.739,2.41158,0.205673
1430000,16,-2.77795,-157.132,7.27403,0.214067
1435000,5,2.52359,-174.038,1.62009,0.2074
1440000,9,-8.15367,-149.878,7.18691,0.214067
1445000,11,-1.52199,-161.226,5.21019,0.21528
1450000,11,0.0395327,-150.518,3.33508,0.19765
1455000,10,-9.35012,-152.103,3.06963,0.1874
1460000,6,-12.6121,-149.067,6.07868,0.216867
1465000,8,-11.2823,-149.482,5.60919,0.2014
1470000,16,-2.20127,-134.759,12.934,0.190533
1475000,5,-0.15904,-166.795,2.96109,0.21525
1480000,7,2.7115,-181.099,3.3194,0.2202
1485000,10,-3.5273,-157.691,6.5831,0.2044
1490000,2,0.0275807,-185.057,1.11259,0.2293
1495000,9,-0.0452301,-135.067,3.98656,0.204286
1500000,11,1.70058,-148.425,5.66802,0.202267
1505000,14,-2.84646,-128.883,10.1659,0.196
1510000,6,-2.20492,-145.541,4.895,0.2008
1515000,9,1.52584,-131.739,4.55243,0.1955
1520000,7,-0.98336,-149.918,2.56614,0.1964
1525000,7,3.33372,-135.298,4.45001,0.192267
1530000,8,2.40937,-135.495,2.74943,0.1965
1535000,2,-3.47713,-185.359,2.63312,0.204
1540000,11,-1.63406,-161.076,6.69526,0.19356
1545000,8,-0.359534,-145.868,4.38066,0.19375
1550000,9,-9.51824,-166.327,4.28919,0.2108
1555000,8,-2.89865,-146.126,6.07643,0.19904
1560000,7,-7.6745,-156.418,4.96582,0.1914
1565000,7,-6.1878,-165.021,2.77413,0.202133
1570000,10,-1.71371,-155.292,3.06614,0.2068
1575000,7,-7.11867,-178.731,4.50438,0.22315
1580000,6,-6.08722,-187.944,3.16506,0.212
1585000,6,-0.933784,-176.928,3.83172,0.193125
1590000,7,-8.78575,-165.224,4.02374,0.211333
1595000,10,-8.02368,-144.404,5.34237,0.217533
1600000,6,-8.20769,-165.673,2.40405,0.2118
1605000,9,-3.01909,-166.608,3.65833,0.2038
1610000,10,0.17898,-160.711,3.82779,0.20566
1615000,9,1.75629,-143.157,5.23676,0.19664
1620000,5,-0.200209,-171.691,2.02014,0.2056
1625000,9,3.75924,-142.65,2.86017,0.1994
1630000,9,-3.48613,-154.822,5.97481,0.2074
1635000,9,-4.40502,-161.194,6.11929,0.20088
1640000,5,0.459437,-163.156,2.87679,0.2034
1645000,10,-5.88337,-148.361,3.28292,0.1904
1650000,12,3.32553,-139.695,7.19397,0.200733
1655000,8,1.06393,-144.174,2.53764,0.20868
1660000,10,-0.850444,-144.123,4.53748,0.186933
1665000,11,-4.25618,-128.3,5.95439,0.1812
1670000,10,-7.40722,-136.979,6.12029,0.196067
1675000,8,-2.3856,-147.439,3.53642,0.1774
1680000,6,-0.0698855,-151.246,4.66834,0.179533
1685000,9,-1.55127,-149.981,5.30194,0.1973
1690000,8,3.0813,-148.832,3.49139,0.201225
1695000,6,-3.19505,-154.74,1.88039,0.204
1700000,10,-3.89346,-155.951,6.9607,0.1978
1705000,4,1.06551,-174.63,2.91733,0.206533
1710000,9,-0.0852297,-157.508,4.0634,0.2079
1715000,11,-3.05422,-158.647,2.87716,0.2065
1720000,9,-5.40898,-147.02,8.06793,0.1893
1725000,9,0.768975,-141.633,7.64755,0.1848
1730000,10,2.28198,-154.477,3.82582,0.199133
1735000,6,-1.90567,-164.481,5.06995,0.197686
1740000,10,1.18379,-159.856,9.72545,0.1988
1745000,5,0.0956547,-142.199,3.29664,0.203
1750000,7,-5.86422,-163.516,6.20853,0.209444
1755000,7,-4.4819,-168.895,4.71753,0.2052
1760000,7,-7.62489,-167.501,3.00853,0.1974
1765000,12,-4.30601,-150.097,5.28932,0.2042
1770000,8,4.53252,-152.208,2.79615,0.20048
1775000,2,-3.05622,-193.364,2.65117,0.21185
1780000,3,0.869965,-200.566,2.44367,0.214
1785000,7,-3.47167,-152.182,3.34485,0.18205
1790000,12,-5.29481,-150.891,6.80709,0.205717
1795000,9,-3.94988,-162.702,5.9555,0.1906
1800000,10,-1.21748,-147.972,7.0079,0.198433
1805000,9,-2.97,-154.866,3.5942,0.1908
1810000,8,0.0520747,-145.828,2.4813,0.194
1815000,6,1.87745,-165.356,4.16567,0.2178
1820000,7,-1.28534,-147.056,3.09579,0.1975
1825000,10,1.76287,-150.807,7.66428,0.1922
1830000,4,0.186409,-171.271,1.79476,0.21144
1835000,13,-1.82021,-139.792,6.95931,0.1922
1840000,7,-2.49644,-145.146,6.42171,0.1858
1845000,7,-1.9037,-125.032,3.66013,0.1652
1850000,11,2.34116,-148.238,6.13592,0.1944
1855000,10,3.94115,-154.76,3.97348,0.191
1860000,3,-6.99045,-171.22,1.16868,0.212689
1865000,9,1.95163,-143.24,2.81144,0.192
1870000,6,-3.10814,-162.745,2.47619,0.1952
1875000,6,-1.74473,-170.047,3.41036,0.208933
1880000,5,-8.46791,-162.961,2.90121,0.1994
1885000,17,3.74127,-146.448,7.56698,0.19105
1890000,6,-4.92682,-157.455,4.0291,0.2102
1895000,8,0.234315,-163.197,6.62837,0.1914
1900000,6,-6.88081,-159.067,5.37421,0.1941
1905000,6,-1.18867,-165.553,5.57493,0.2014
1910000,6,-1.64053,-145.711,5.01014,0.1902
1915000,8,-5.42847,-174.55,4.70464,0.19405
1920000,13,-11.5642,-155.079,6.83456,0.1967
1925000,3,-3.15675,-178.087,1.90644,0.2137
1930000,13,-1.33208,-165.261,6.28062,0.1919
1935000,12,-4.44592,-160.968,7.2991,0.194
1940000,13,-0.516992,-144.427,7.08881,0.198743
1945000,7,0.0521703,-151.233,3.59447,0.1933
1950000,4,-0.155245,-186.592,3.26,0.217573
1955000,9,-4.90706,-161.263,9.31423,0.192533
1960000,6,-10.5196,-166.045,5.67212,0.1918
1965000,6,0.155558,-161.771,2.48772,0.2014
1970000,2,-2.9941,-180.836,0.50374,0.214244
1975000,3,-3.87149,-178.961,3.55719,0.2108
1980000,8,-1.9118,-168.944,3.36746,0.218833
1985000,7,-2.40584,-152.487,5.36727,0.1974
1990000,9,2.0264,-156.641,6.40446,0.202311
1995000,6,-4.72304,-143.539,5.16969,0.196
2000000,6,-0.767023,-143.525,2.40539,0.186
2005000,10,-10.5369,-159.081,9.21791,0.1942
2010000,10,0.245125,-148.834,4.86866,0.193644
2015000,12,-1.70056,-129.897,3.9125,0.1792
2020000,16,1.00169,-140.131,14.6147,0.1883
2025000,10,-3.21085,-140.324,6.91952,0.200875
2030000,7,0.195996,-150.852,3.82219,0.1976
2035000,12,1.43772,-142.161,5.27464,0.17605
2040000,11,-6.12042,-156.896,5.80184,0.1926
2045000,8,-4.52251,-174.162,7.56432,0.219043
2050000,10,-1.54046,-173.901,4.52548,0.1864
2055000,6,-2.68759,-166.816,3.94767,0.2082
2060000,9,-1.46335,-145.036,5.21999,0.195033
2065000,9,-0.546267,-131.856,4.14537,0.189111
2070000,5,0.987555,-139.541,2.7704,0.19295
2075000,6,2.29651,-131.989,3.22683,0.1786
2080000,9,-4.05625,-139.536,7.52814,0.1922
2085000,11,-1.31757,-143.564,6.21639,0.19044
2090000,9,1.28693,-149.001,4.38032,0.1888
2095000,9,2.73875,-130.643,3.16487,0.1919
2100000,10,3.92118,-151.914,5.8863,0.1948
2105000,12,2.45558,-130.689,7.2891,0.1932
2110000,13,-15.2592,-148.924,10.641,0.197255
2115000,8,-0.12274,-163.869,7.57405,0.2012
2120000,9,1.68782,-145.081,5.77696,0.203733
2125000,5,-3.44578,-149.474,2.51776,0.199833
2130000,7,0.289674,-148.475,3.29241,0.199067
2135000,13,1.8563,-143.083,4.07313,0.1916
2140000,7,-3.49458,-160.557,4.21462,0.2008
2145000,1,0.214981,-195.595,0.874601,0.197257
2150000,10,0.561395,-147.219,6.88422,0.1967
2155000,8,4.61155,-145.872,5.2445,0.198
2160000,13,1.03542,-145.425,10.0665,0.203314
2165000,7,-1.02832,-152.626,3.68604,0.1972
2170000,7,-3.84239,-129.436,3.02991,0.187267
2175000,7,-2.57864,-155.912,4.84667,0.1932
2180000,5,-2.32917,-173.624,3.21422,0.20295
2185000,4,-2.601,-180.694,2.69151,0.216
2190000,1,-3.97976,-196.024,1.8853,0.2168
2195000,5,-3.06233,-159.873,3.62615,0.2001
2200000,11,-0.233465,-155.567,5.7773,0.1856
2205000,7,-3.74868,-210.616,2.58448,0.228267
2210000,6,-4.79143,-163.84,3.60804,0.218667
2215000,7,0.252297,-148.283,4.12324,0.1968
2220000,6,-10.583,-194.14,5.38057,0.215067
2225000,8,0.744509,-153.683,3.86732,0.2121
2230000,10,-1.17392,-146.349,5.63803,0.1902
2235000,6,0.69554,-141.686,2.94427,0.19404
2240000,8,-1.45537,-150.233,3.31461,0.186
2245000,8,1.88551,-153.285,5.59157,0.1923
2250000,7,0.884249,-155.556,4.07367,0.1766
2255000,3,-8.45555,-195.885,4.65013,0.219543
2260000,9,0.761011,-142.97,3.08712,0.1996
2265000,8,-3.23682,-150.427,3.30911,0.1916
2270000,5,-6.75769,-134.957,2.50179,0.18605
2275000,9,-4.23673,-157.058,3.55959,0.1766
2280000,6,-6.52617,-159.455,5.73412,0.19936
2285000,11,-3.03672,-156.66,5.58525,0.1815
2290000,12,1.77705,-158.103,3.57672,0.1826
2295000,4,-0.577948,-170.643,1.73864,0.204933
2300000,8,-0.332046,-153.687,6.44198,0.2002
2305000,11,-4.48414,-161.395,7.3585,0.21344
2310000,8,1.07399,-152.201,4.77417,0.1871
2315000,8,-2.18331,-145.608,2.59036,0.1892
2320000,10,-0.889508,-154.45,5.2496,0.2021
2325000,9,-1.71339,-152.8,6.62528,0.194325
2330000,11,4.9042,-155.715,7.72676,0.205286
2335000,11,-4.59147,-143.554,6.45825,0.1856
2340000,8,-3.7065,-147.253,3.68815,0.20388
2345000,7,-2.50215,-155.852,4.35813,0.199
2350000,10,0.204179,-141.758,3.47652,0.19556
2355000,6,-2.46851,-149.933,5.31678,0.19748
2360000,5,0.657627,-181.016,1.15571,0.1998
2365000,7,6.08374,-159.696,0.930824,0.2038
2370000,9,-11.0717,-162.411,9.74236,0.19904
2375000,14,-1.7606,-141.075,9.53763,0.18625
2380000,6,-2.92511,-143.508,5.05229,0.1962
2385000,11,2.96907,-140.037,2.88374,0.1736
2390000,10,4.32043,-151.545,3.54075,0.1966
2395000,12,5.27907,-148.593,3.78442,0.190444
2400000,8,4.69922,-157.729,2.08178,0.1975
2405000,9,-3.69936,-177.524,3.21771,0.202286
2410000,8,1.39241,-146.299,3.41269,0.199
2415000,5,-2.68633,-175.697,3.13721,0.207
2420000,10,-0.619039,-157.457,5.07058,0.1898
2425000,8,-3.8271,-147.525,3.70119,0.197133
2430000,8,4.27492,-149.257,2.39865,0.1876
2435000,8,-0.0244958,-155.632,5.77123,0.1726
2440000,5,-0.25309,-169.556,1.43573,0.1824
2445000,4,-4.43798,-171.661,4.05639,0.1866
2450000,8,-3.93081,-157.018,3.87062,0.183267
2455000,6,-2.83947,-154.223,2.14512,0.200867
2460000,12,0.643259,-140.479,6.58386,0.1943
2465000,7,-4.2468,-151.564,5.91322,0.191
2470000,10,-3.07793,-171.665,5.25732,0.20716
2475000,7,-7.49062,-159.836,4.78487,0.1922
2480000,17,-4.71911,-148.056,11.6298,0.1967
2485000,15,-0.482502,-147.797,6.56464,0.1996
2490000,12,7.57708,-132.821,4.93696,0.1968
2495000,5,-3.51937,-148.766,1.461,0.1996
2500000,2,0.52344,-179.263,1.05745,0.209235
2505000,9,0.916137,-139.609,3.07109,0.188275
2510000,7,-1.47998,-144.111,3.73852,0.1798
2515000,12,-4.3846,-159.856,4.6535,0.20452
2520000,12,2.54577,-148.493,4.53111,0.18916
2525000,11,3.72053,-143.452,4.09618,0.2054
2530000,11,-6.0515,-146.142,5.45237,0.19465
2535000,10,-2.10564,-149.111,3.70674,0.21025
2540000,10,-4.3939,-166.071,7.66279,0.1924
2545000,16,-1.65479,-149.91,7.70348,0.2166
2550000,3,0.0417578,-187.527,1.91522,0.222
2555000,7,-3.65274,-166.174,4.44479,0.1901
2560000,5,0.402052,-167.092,2.83898,0.1939
2565000,4,-1.34627,-171.489,5.11067,0.2008
2570000,7,1.09874,-164.732,3.88566,0.1938
2575000,3,1.57228,-212.606,0.428624,0.21388
2580000,7,-1.87942,-159.318,8.37061,0.204543
2585000,6,0.188953,-164.861,3.72742,0.1944
2590000,2,-0.741929,-191.113,2.05737,0.20615
2595000,5,2.43503,-171.815,2.36764,0.19585
2600000,6,-5.97586,-191.891,5.17639,0.2209
2605000,7,-1.44484,-165.133,4.09573,0.2132
2610000,9,-1.60636,-146.031,7.10237,0.1944
2615000,11,8.24071,-150.627,5.96564,0.2016
2620000,8,-5.71255,-153.656,3.4272,0.1964
2625000,5,-3.38464,-176.186,2.98698,0.22332
2630000,1,-1.54497,-186.814,0.61653,0.219
2635000,6,-7.33253,-171.312,2.92872,0.21404
2640000,5,0.447466,-165.053,0.803205,0.2042
2645000,11,3.00962,-151.827,8.42343,0.216
2650000,7,-0.229097,-156.903,5.82881,0.2078
